562,2014-12-11,2014144,03,05,06,09,10,27,14,379438954,6,10122305,191,135692,1394,3000,350262546
563,2014-12-09,2014143,03,12,18,20,25,26,16,375707362,14,6998852,197,114111,2460,3000,323244502
564,2014-12-07,2014142,06,21,22,23,25,28,13,419262206,5,12000000,100,318025,1190,3000,343788680
565,2014-12-04,2014141,08,09,11,16,21,24,10,374573402,22,6335444,168,144194,1522,3000,298381028
566,2014-12-02,2014140,06,10,11,14,17,33,06,369928040,5,9914504,102,178584,1667,3000,355086600
567,2014-11-30,2014139,01,14,15,20,25,29,11,416872552,10,8062601,102,252769,1412,3000,340012160
568,2014-11-27,2014138,04,06,13,29,31,33,13,379450576,5,11482317,126,222337,1246,3000,333290635
569,2014-11-25,2014137,03,06,09,11,25,29,09,377779080,27,5906822,223,53162,4268,3000,296658774
570,2014-11-23,2014136,03,16,19,27,31,32,10,419949224,1,15000000,112,247269,1520,3000,405577188
571,2014-11-20,2014135,02,04,11,13,25,33,01,380304722,4,12500000,210,147183,926,3000,332494676
572,2014-11-18,2014134,05,16,22,23,26,28,02,374813426,7,10031378,124,254230,818,3000,279769385
573,2014-11-16,2014133,13,14,16,23,30,31,13,417287906,4,12006712,125,180268,1696,3000,245415332
574,2014-11-13,2014132,05,06,14,15,18,33,08,372487192,5,9132195,81,164521,1759,3000,215841500
575,2014-11-11,2014131,05,17,21,22,28,32,14,396591384,7,10041712,211,149834,1318,3000,211523816
576,2014-11-09,2014130,01,02,10,24,30,33,10,402591108,3,13333333,77,344673,1369,3000,176970840
577,2014-11-06,2014129,05,08,09,20,28,32,02,359082268,7,6428571,207,120794,1582,3000,127351182
578,2014-11-04,2014128,05,07,08,17,18,24,14,358520804,10,6000000,180,122362,2449,3000,87337680
579,2014-11-02,2014127,02,10,12,21,23,27,12,405427926,15,5666666,189,94735,2512,3000,71262030
580,2014-10-30,2014126,06,11,16,17,22,27,01,374635140,28,6067086,425,58466,1854,3000,92547000
581,2014-10-28,2014125,10,11,15,26,31,32,06,369171242,5,10893985,84,289731,1201,3000,177881270
582,2014-10-26,2014124,02,17,20,24,31,33,04,414603564,3,8333333,72,452439,949,3000,149338971
583,2014-10-23,2014123,01,06,11,17,28,33,05,374248054,31,5504877,447,43767,2335,3000,66611994
584,2014-10-21,2014122,06,09,11,16,20,29,11,372450634,16,5951266,156,121957,2333,3000,178571232
585,2014-10-19,2014121,01,02,13,22,28,30,09,414246034,15,6326521,265,93857,2233,3000,216715500
586,2014-10-16,2014120,01,07,12,16,23,28,04,380941988,23,5924705,375,70894,1964,3000,236996485
587,2014-10-14,2014119,06,13,17,20,26,29,09,374297910,16,5570537,138,82686,2891,3000,293508896
588,2014-10-12,2014118,05,07,15,18,26,30,03,412610364,15,6427135,328,81581,2273,3000,348405240
589,2014-10-09,2014117,05,10,17,25,28,29,04,376251864,9,7417293,316,86058,1417,3000,364535919
590,2014-10-07,2014116,09,10,14,15,19,29,16,355472106,8,7738382,178,153841,1095,3000,349707904
591,2014-10-05,2014115,01,09,10,11,13,32,03,393986920,107,5206826,176,157176,1224,3000,329463486
592,2014-10-02,2014114,02,07,23,30,32,33,10,336622164,4,7655494,64,207460,1549,3000,803604936
593,2014-09-30,2014113,12,14,28,31,32,33,07,376332046,2,10000000,61,329010,1154,3000,794394502
594,2014-09-28,2014112,01,15,16,21,24,30,03,438774340,16,5556035,150,74138,2830,3000,754185552
595,2014-09-25,2014111,02,08,17,20,22,28,02,391471380,5,10000000,86,386831,1266,3000,809720000
596,2014-09-23,2014110,01,08,11,13,19,30,06,384948858,4,9300795,143,150377,1913,3000,759917456
597,2014-09-21,2014109,02,05,11,15,19,28,02,437600916,16,6744502,304,114769,1491,3000,732608704
598,2014-09-18,2014108,03,08,09,20,23,28,02,393047674,14,6392168,357,68243,2806,3000,735850612
599,2014-09-16,2014107,11,14,17,22,25,27,16,387176276,5,9244289,117,226724,999,3000,752252140
600,2014-09-14,2014106,09,14,17,18,21,25,15,422052940,4,10000000,124,257862,1115,3000,718893160
601,2014-09-11,2014105,14,16,17,19,27,32,04,379715550,6,9151943,67,464769,756,3000,662968446
602,2014-09-09,2014104,02,06,12,19,27,28,13,358170510,5,9351116,372,73103,1218,3000,624461375
603,2014-09-07,2014103,03,08,09,10,18,33,04,396768732,8,7120349,179,118455,1986,3000,589633520
604,2014-09-04,2014102,14,16,21,24,28,31,13,368749750,3,10000000,80,346223,813,3000,582985842
605,2014-09-02,2014101,16,18,20,23,24,32,07,359712392,2,10000000,61,420623,806,3000,529892270
606,2014-08-31,2014100,01,06,09,10,14,16,11,401949134,3,10000000,90,260404,1526,3000,472918194
607,2014-08-28,2014099,01,05,10,11,13,32,14,358086522,4,10000000,47,565778,779,3000,432609020
608,2014-08-26,2014098,02,13,17,20,29,31,07,353151800,5,8502424,77,284287,1534,3000,392834215
609,2014-08-24,2014097,07,13,24,25,27,32,15,390727104,3,10000000,148,196578,1599,3000,369675882
610,2014-08-21,2014096,12,14,17,19,22,24,08,357432576,4,9824585,86,280499,1012,3000,312395240
611,2014-08-19,2014095,05,06,08,14,22,31,08,348187212,5,7265534,134,105668,2053,3000,279324805
612,2014-08-17,2014094,01,10,18,20,23,29,01,394513356,2,10000000,79,363453,1116,3000,273173708
613,2014-08-14,2014093,02,08,09,10,20,29,05,361310882,23,5209398,205,29366,3824,3000,207035236
614,2014-08-12,2014092,03,13,18,19,22,26,07,355694942,8,6633423,185,88293,1965,3000,308790808
615,2014-08-10,2014091,01,05,12,19,27,29,14,395683536,7,8264071,148,192977,1338,3000,312855494
616,2014-08-07,2014090,05,09,11,19,24,32,13,361007810,17,5909390,201,96141,2262,3000,285022119
617,2014-08-05,2014089,04,06,14,17,27,30,09,349996988,15,5545146,145,70493,2737,3000,327508140
618,2014-08-03,2014088,03,06,11,14,16,29,15,378895304,4,10000000,100,261555,1287,3000,380020836
619,2014-07-31,2014087,06,18,22,23,32,33,06,346294212,6,8003802,89,253129,1319,3000,341554266
620,2014-07-29,2014086,02,04,10,12,14,30,08,342885520,6,8140814,147,160245,1304,3000,321991524
621,2014-07-27,2014085,01,02,11,19,23,29,08,383964576,15,6219107,106,215644,1561,3000,300168090
622,2014-07-24,2014084,01,06,09,10,13,25,08,348439746,6,7345069,107,164374,1974,3000,324879900
623,2014-07-22,2014083,05,06,19,21,23,33,12,342671260,6,7954331,111,199616,1258,3000,316186254
624,2014-07-20,2014082,02,04,20,25,26,29,11,376072870,6,8166275,90,263856,1092,3000,297439788
625,2014-07-17,2014081,08,14,22,24,27,29,10,345588442,6,8256141,88,277512,1113,3000,275196240
626,2014-07-15,2014080,05,14,16,17,25,30,07,339602048,1,10000000,254,83090,1931,3000,251469908
627,2014-07-13,2014079,02,07,16,22,27,28,02,371546996,7,8316463,168,172732,1328,3000,198155300
628,2014-07-10,2014078,02,03,05,06,09,17,07,340877252,9,6628498,112,163576,1699,3000,169313373
629,2014-07-08,2014077,08,09,12,15,19,22,10,335080206,8,6647934,140,117709,1987,3000,174008032
630,2014-07-06,2014076,06,10,12,17,18,33,11,375634222,3,10000000,76,324412,1381,3000,177753477
631,2014-07-03,2014075,03,09,11,22,27,29,06,341705034,24,5641067,169,113799,2058,3000,133787352
632,2014-07-01,2014074,01,03,06,13,30,31,12,333005878,1,10000000,88,239871,1114,3000,211476892
633,2014-06-29,2014073,01,12,16,20,30,33,02,368813894,5,5000000,79,382345,851,3000,158150815
634,2014-06-26,2014072,01,03,07,13,19,32,16,324184472,3,5000000,106,243820,1068,3000,92535036
635,2014-06-24,2014071,02,04,12,17,22,25,14,332837230,34,3043574,432,43988,3381,3000,30000000
636,2014-06-22,2014070,01,07,09,19,28,29,07,381932126,25,5398171,199,62526,3342,3000,46472150
637,2014-06-19,2014069,05,12,17,19,25,30,11,344427596,10,6146408,218,65734,2770,3000,144097840
638,2014-06-17,2014068,04,12,13,22,27,29,16,333498724,3,5000000,122,235536,666,3000,162571614
639,2014-06-15,2014067,01,06,07,17,18,23,06,369752334,16,6218687,203,120067,1916,3000,91365232
640,2014-06-12,2014066,02,05,15,17,18,21,16,326106482,3,5000000,89,308573,805,3000,117743004
641,2014-06-10,2014065,03,04,05,08,10,22,06,331291864,14,5000000,131,174687,1283,3000,50353786
642,2014-06-08,2014064,02,09,15,16,29,32,14,362553032,14,5000000,287,76848,2051,3000,51701734
643,2014-06-05,2014063,03,08,17,21,22,31,16,318559312,8,5000000,224,97522,1298,3000,55534992
644,2014-06-03,2014062,06,09,15,24,25,26,09,324555900,58,1557886,396,22689,3996,3000,30000000
645,2014-06-01,2014061,02,14,17,27,28,31,08,348086982,16,5000000,210,105096,1275,3000,63402256
646,2014-05-29,2014060,03,05,14,18,25,33,06,332537430,1,5000000,156,104288,1532,3000,77191491
647,2014-05-27,2014059,05,08,12,13,23,25,13,332914310,14,5000000,192,117768,1667,3000,33384288
648,2014-05-25,2014058,02,03,12,13,14,25,11,395239936,38,5136638,213,30471,3747,3000,35549494
649,2014-05-22,2014057,02,04,12,18,23,31,08,357051002,6,8117313,92,254128,1219,3000,211270800
650,2014-05-20,2014056,01,11,18,20,28,29,01,355820816,6,8207897,117,205634,1423,3000,189835134
651,2014-05-18,2014055,02,09,14,19,21,30,04,399255230,8,6995330,141,141512,1986,3000,166904832
652,2014-05-15,2014054,01,04,05,11,29,30,14,362404232,14,6152102,331,73094,2358,3000,163007572
653,2014-05-13,2014053,14,17,19,22,26,31,02,357050160,1,10000000,80,385716,919,3000,192683993
654,2014-05-11,2014052,09,13,15,28,30,33,08,388520458,14,5815978,152,112733,2807,3000,130683658
655,2014-05-08,2014051,10,16,19,21,23,24,13,355097144,7,8087544,69,469843,879,3000,172124407
656,2014-05-06,2014050,03,17,23,25,26,32,13,356974970,6,7990218,117,230016,1508,3000,153092388
657,2014-05-04,2014049,06,07,16,17,23,32,06,395100460,15,6218403,176,155761,2226,3000,138239115
658,2014-05-01,2014048,06,09,16,17,24,25,16,328158768,10,6699431,209,121968,1994,3000,167548980
659,2014-04-29,2014047,08,10,11,12,19,29,15,367083108,6,8550289,231,138322,1225,3000,175063188
660,2014-04-27,2014046,02,10,11,17,18,22,10,407325576,10,6137017,121,140952,2152,3000,151808850
661,2014-04-24,2014045,02,04,09,11,19,22,15,375431708,22,5886964,128,228670,1272,3000,173383408
662,2014-04-22,2014044,04,09,21,27,28,33,12,373074342,4,9396243,136,193951,1324,3000,234600372
663,2014-04-20,2014043,02,05,09,14,24,33,09,415843112,16,5583245,118,118626,3026,3000,210637936
664,2014-04-17,2014042,12,15,20,25,28,33,14,373018334,0,0,90,415420,823,3000,267308119
665,2014-04-15,2014041,07,11,16,18,21,22,02,365242842,2,10000000,93,324163,1245,3000,180069774
666,2014-04-13,2014040,03,04,06,11,12,15,08,406009192,9,6499969,119,170164,2161,3000,129726387
667,2014-04-10,2014039,03,11,15,19,20,31,07,363687932,5,5000000,274,110166,1361,3000,140977080
668,2014-04-08,2014038,04,07,22,23,24,33,16,356364376,9,5000000,111,293443,1050,3000,95544036
669,2014-04-06,2014037,06,13,14,24,25,30,07,385617546,18,5872936,261,90303,2787,3000,64542096
670,2014-04-03,2014036,01,07,08,09,11,22,03,378585748,30,5349374,351,44791,2730,3000,115259940
671,2014-04-01,2014035,07,08,09,17,32,33,06,385901784,10,6852544,199,139639,2142,3000,239056900
672,2014-03-30,2014034,01,03,04,08,25,31,06,432189956,20,5471886,102,138790,2626,3000,242743280
673,2014-03-27,2014033,05,13,23,28,32,33,12,403193612,17,5965697,303,81271,3112,3000,319148956
674,2014-03-25,2014032,01,02,14,22,29,33,07,397424848,3,10000000,94,281203,1349,3000,363106803
675,2014-03-23,2014031,04,10,16,17,21,27,14,443595958,16,6710711,368,111568,2027,3000,331429504
676,2014-03-20,2014030,12,18,19,23,24,30,10,396594924,8,7352776,208,135737,1737,3000,343001056
677,2014-03-18,2014029,02,07,14,16,21,29,14,396072528,8,8317056,137,290545,911,3000,335945528
678,2014-03-16,2014028,06,16,21,27,30,32,05,435709368,8,7421842,72,403640,1510,3000,309604392
679,2014-03-13,2014027,08,10,14,16,30,31,01,384105632,2,10000000,75,494198,911,3000,301167546
680,2014-03-11,2014026,01,02,05,06,11,23,14,376888174,2,10000000,135,249376,992,3000,234682846
681,2014-03-09,2014025,01,05,10,14,16,30,16,420328670,3,10000000,96,463736,809,3000,176129274
682,2014-03-06,2014024,08,10,16,20,23,30,09,380942014,24,5494247,288,61780,3321,3000,102252288
683,2014-03-04,2014023,07,09,13,17,21,22,10,379325720,13,6506941,178,165086,1744,3000,192597457
684,2014-03-02,2014022,04,06,07,10,21,26,16,422477050,8,7916237,110,318134,1299,3000,208621864
685,2014-02-27,2014021,08,10,15,17,22,29,12,376012996,9,6781386,119,202090,1859,3000,190297125
686,2014-02-25,2014020,09,14,17,23,24,25,15,369800298,4,10000000,118,312907,926,3000,195215928
687,2014-02-23,2014019,02,10,15,19,20,21,07,409381396,5,6752686,95,138369,2485,3000,149062025
688,2014-02-20,2014018,13,17,18,21,30,33,15,366787508,5,5000000,51,738936,838,3000,152153450
689,2014-02-18,2014017,04,06,07,14,25,26,10,354286552,24,5330216,218,54531,4793,3000,89220000
690,2014-02-16,2014016,02,03,07,13,21,24,08,394728698,3,10000000,106,265652,1637,3000,189407019
691,2014-02-13,2014015,02,11,19,30,32,33,09,345827928,11,6247355,101,203775,1410,3000,153702230
692,2014-02-11,2014014,04,09,19,22,25,29,15,340281006,10,6994695,128,233753,1281,3000,174399960
693,2014-02-09,2014013,05,09,13,15,17,21,13,447850102,12,6357176,127,192355,2463,3000,174532572
694,2014-01-28,2014012,01,08,11,19,21,24,08,364615256,6,7572430,79,293061,1784,3000,193817286
695,2014-01-26,2014011,09,10,13,14,21,32,02,400827700,7,7928774,120,256267,1685,3000,185230836
696,2014-01-23,2014010,05,07,08,20,31,33,11,359922428,2,10000000,207,127770,1232,3000,168977284
697,2014-01-21,2014009,08,09,19,20,25,32,16,348408848,6,5000000,229,108965,2012,3000,127264176
698,2014-01-19,2014008,05,14,16,21,29,30,12,392135484,8,5000000,189,182182,1292,3000,99040432
699,2014-01-16,2014007,08,10,12,14,18,28,14,346606050,13,5000000,198,137874,1854,3000,58697890
700,2014-01-14,2014006,03,04,07,17,21,27,14,369941458,70,4194362,296,81603,2666,3000,30000000
701,2014-01-12,2014005,15,18,23,27,32,33,04,414088906,6,9383724,77,512383,973,3000,237244320
702,2014-01-09,2014004,01,04,19,22,24,25,15,373155800,5,9580091,113,303988,1035,3000,201488460
703,2014-01-07,2014003,06,10,11,28,30,33,12,363993362,6,7804024,147,171674,1778,3000,169237320
704,2014-01-05,2014002,04,21,23,31,32,33,04,408021124,6,8403112,105,291695,1643,3000,157176954
705,2014-01-02,2014001,03,09,15,20,27,29,01,371341368,3,5000000,139,251264,1152,3000,136130274
706,2013-12-31,2013154,07,11,14,19,24,29,05,382836786,16,5625000,182,172542,1773,3000,69636912
707,2013-12-29,2013153,08,11,13,18,28,33,10,394373774,6,6666666,116,282133,1341,3000,76364070
708,2013-12-26,2013152,04,06,14,16,18,29,05,353968798,28,2774257,213,75813,2833,3000,30000000
709,2013-12-24,2013151,03,09,10,19,28,33,09,376460226,45,5051762,391,31951,4347,3000,30000000
710,2013-12-22,2013150,01,15,16,25,26,29,10,409001896,5,11579919,93,369348,1388,3000,188178865
711,2013-12-19,2013149,09,18,25,26,30,32,11,369490424,9,8188009,117,239642,1492,3000,155929878
712,2013-12-17,2013148,06,11,12,14,17,22,01,354333120,5,11973853,120,310865,801,3000,154199665
713,2013-12-15,2013147,02,15,16,17,19,30,08,400947352,18,6544074,132,202197,2001,3000,117026496
714,2013-12-12,2013146,08,20,25,30,32,33,01,404451866,4,7500000,147,261336,1226,3000,162543128
715,2013-12-10,2013145,06,10,13,16,23,24,15,364933776,13,5769230,237,105672,2667,3000,92904565
716,2013-12-08,2013144,05,07,12,19,27,31,02,406764784,12,5833333,308,106753,1733,3000,99467508
717,2013-12-05,2013143,12,18,21,22,27,32,11,364973022,8,6250000,90,280224,1411,3000,82747368
718,2013-12-03,2013142,11,12,14,20,22,29,14,356100256,8,6250000,119,266147,1171,3000,63900184
719,2013-12-01,2013141,03,04,05,25,30,31,04,409703546,25,4151240,180,40462,3676,3000,30000000
720,2013-11-28,2013140,01,05,12,13,21,22,10,359556480,4,7500000,125,228983,1149,3000,76786944
721,2013-11-26,2013139,07,08,11,13,21,27,08,372082440,25,4905577,184,89406,3212,3000,30000000
722,2013-11-24,2013138,04,15,16,24,27,28,03,402650432,10,6000000,161,194166,1639,3000,74254260
723,2013-11-21,2013137,04,17,19,23,24,27,10,379293130,27,5953328,420,56213,3585,3000,51312261
724,2013-11-19,2013136,04,06,14,16,18,26,06,369164734,12,7096267,139,163545,2736,3000,116962560
725,2013-11-17,2013135,09,23,24,25,29,31,12,406720240,5,7000000,113,309968,1329,3000,139074525
726,2013-11-14,2013134,01,17,18,19,25,29,10,372289714,16,6687967,118,216196,1600,3000,82346272
727,2013-11-12,2013133,04,07,12,19,22,25,01,361709328,12,7671892,248,133443,1094,3000,119827596
728,2013-11-10,2013132,20,21,22,23,25,27,12,420848208,25,6197955,176,170018,1397,3000,124670825
729,2013-11-07,2013131,04,06,12,17,19,26,09,388319260,18,6291307,130,152810,2698,3000,199798632
730,2013-11-05,2013130,01,03,15,16,31,33,08,385080972,12,7637890,115,282452,1289,3000,256689792
731,2013-11-03,2013129,05,06,10,14,27,31,14,418710844,4,12500000,144,299336,797,3000,262553088
732,2013-10-31,2013128,07,13,17,19,25,31,08,381844688,8,8483315,156,171793,1975,3000,201975928
733,2013-10-29,2013127,02,03,13,20,22,33,14,376726836,5,11767862,216,165550,1160,3000,197309615
734,2013-10-27,2013126,04,10,19,27,31,33,16,408866622,5,12000000,155,247917,1049,3000,162711340
735,2013-10-24,2013125,04,06,08,18,25,28,16,372984566,8,9047241,308,108983,1519,3000,123047728
736,2013-10-22,2013124,03,09,15,23,25,30,07,347249642,8,5000000,140,186561,1665,3000,107102896
737,2013-10-20,2013123,01,02,06,11,17,25,02,385822278,12,5000000,109,277152,1433,3000,86159328
738,2013-10-17,2013122,07,10,13,15,26,27,11,345544080,10,5000000,173,161020,1417,3000,75670240
739,2013-10-15,2013121,04,05,06,07,25,27,07,337100116,5,5000000,155,135981,2088,3000,60671480
740,2013-10-13,2013120,05,06,13,18,23,31,11,404684072,47,5263001,447,41480,4923,3000,36491411
741,2013-10-10,2013119,05,15,20,22,26,32,09,357071040,9,6880734,83,305902,1450,3000,240588702
742,2013-10-08,2013118,02,03,17,22,32,33,16,343511272,6,8693827,93,357467,1147,3000,243272184
743,2013-10-06,2013117,09,12,13,24,27,33,16,368579726,19,6129010,232,138693,1034,3000,217864773
744,2013-10-03,2013116,12,15,21,26,32,33,07,312633700,2,10000000,148,194817,668,3000,259236778
745,2013-10-01,2013115,03,12,16,17,18,27,08,319974332,13,6116365,122,178435,1516,3000,211959722
746,2013-09-29,2013114,04,06,17,21,23,33,07,398506774,5,10000000,97,389940,1004,3000,240677850
747,2013-09-26,2013113,04,07,11,17,24,33,09,353992568,7,7162340,147,154452,2017,3000,202421233
748,2013-09-24,2013112,01,06,12,13,22,31,07,344881702,12,6452204,77,339476,1219,3000,199580280
749,2013-09-22,2013111,01,02,03,06,08,33,13,401502238,22,5988146,252,129400,1991,3000,216014150
750,2013-09-19,2013110,15,17,18,21,29,32,13,341867256,4,9320948,56,462958,857,3000,271666100
751,2013-09-17,2013109,09,23,24,27,29,32,08,351155742,5,7299549,103,167442,1931,3000,248456620
752,2013-09-15,2013108,16,21,22,28,31,32,05,384725718,3,10000000,60,488705,985,3000,244712259
753,2013-09-12,2013107,07,09,11,17,28,31,11,349907348,7,7784397,120,243634,1653,3000,206293472
754,2013-09-10,2013106,09,11,23,30,31,32,06,344715810,4,8223793,77,251204,1498,3000,192566520
755,2013-09-08,2013105,01,11,23,27,31,32,09,380197404,5,8502830,70,375303,1110,3000,180328590
756,2013-09-05,2013104,01,02,04,15,17,28,11,339771188,4,10000000,88,351414,1058,3000,161543208
757,2013-09-03,2013103,02,04,09,13,18,20,07,329389008,5,8329891,111,224992,1690,3000,129386045
758,2013-09-01,2013102,02,04,05,06,08,16,03,374113680,12,6847743,142,234220,1349,3000,112762404
759,2013-08-29,2013101,05,07,09,23,27,32,01,339246710,4,7726709,83,197111,1978,3000,117330108
760,2013-08-27,2013100,04,08,11,14,16,20,11,324850520,0,0,61,370237,1244,3000,110063013
761,2013-08-25,2013099,05,11,20,21,26,31,03,359490506,13,5000000,173,150911,1689,3000,57365841
762,2013-08-22,2013098,07,15,18,19,20,26,14,333979300,28,5506770,291,73142,3950,3000,61447820
763,2013-08-20,2013097,05,14,17,22,23,25,07,326153582,3,10000000,152,175954,1159,3000,165973926
764,2013-08-18,2013096,01,02,22,28,29,30,15,364530978,9,7504350,112,301863,943,3000,133568694
765,2013-08-15,2013095,01,06,15,19,28,29,10,321839422,5,5000000,144,183210,1352,3000,122220820
766,2013-08-13,2013094,02,04,14,18,20,22,07,320217972,11,5984697,113,143783,1354,3000,85662203
767,2013-08-11,2013093,01,02,08,26,29,31,14,345826922,2,5000000,111,325606,719,3000,113583018
768,2013-08-08,2013092,07,11,15,21,26,31,06,311052518,8,5000000,103,204927,1368,3000,39250888
769,2013-08-06,2013091,04,14,24,25,28,31,10,308670790,22,3362188,61,308909,1316,3000,30000000
770,2013-08-04,2013090,02,05,11,23,24,29,08,372773264,46,3882974,154,13183,4037,3000,30000000
771,2013-08-01,2013089,04,08,12,19,21,25,13,337088774,14,6155652,210,115565,2273,3000,173879650
772,2013-07-30,2013088,09,15,20,21,22,24,14,332225112,3,10000000,119,265091,830,3000,203431818
773,2013-07-28,2013087,02,13,19,23,24,28,05,364306204,6,7813525,121,209270,1602,3000,159824838
774,2013-07-25,2013086,02,04,11,13,16,26,11,326453274,3,10000000,80,311029,1098,3000,147621963
775,2013-07-23,2013085,02,08,12,14,16,32,16,330145456,7,8042847,135,236665,935,3000,119563094
776,2013-07-21,2013084,05,07,09,11,20,21,03,373588034,10,6976187,136,217961,1861,3000,101313260
777,2013-07-18,2013083,05,06,12,14,19,23,09,338036388,18,5326203,225,39144,4408,3000,101908566
778,2013-07-16,2013082,04,13,14,20,22,30,06,326611872,5,8012017,178,126910,1704,3000,177229420
779,2013-07-14,2013081,01,04,10,13,21,31,13,359745012,4,10000000,122,273751,1116,3000,164579200
780,2013-07-11,2013080,10,11,12,23,28,32,16,327918824,5,8444709,103,250828,1512,3000,126651295
781,2013-07-09,2013079,07,13,17,19,22,26,13,320512624,12,6446471,102,255259,1192,3000,108592428
782,2013-07-07,2013078,03,05,17,18,26,27,15,355637236,8,5000000,223,143305,1481,3000,125198288
783,2013-07-04,2013077,09,14,23,24,26,29,03,333114166,31,5415508,186,103877,11740,3000,90631848
784,2013-07-02,2013076,14,23,24,26,29,30,03,326689120,1,10000000,43,750283,568,3000,213429920
785,2013-06-30,2013075,04,06,09,25,30,33,14,358276246,0,0,47,656915,1029,3000,148151453
786,2013-06-27,2013074,03,06,08,14,19,32,03,320654782,3,5000000,101,253083,1352,3000,76109739
787,2013-06-25,2013073,02,09,13,17,20,28,11,324559238,19,5000000,185,99780,2014,3000,31466432
788,2013-06-23,2013072,02,08,11,14,19,33,09,351392580,2,5000000,144,183800,1302,3000,83394408
789,2013-06-20,2013071,05,12,21,23,26,28,09,311914552,11,5000000,173,70271,2821,3000,31637441
790,2013-06-18,2013070,02,03,09,10,28,30,06,296577242,13,5000000,152,178396,1085,3000,58271360
791,2013-06-16,2013069,07,16,17,18,30,33,06,369339396,105,2083167,190,187552,1147,3000,30000000
792,2013-06-13,2013068,02,07,13,20,25,27,06,329872238,10,6912312,203,141303,1234,3000,135584520
793,2013-06-11,2013067,01,04,09,15,22,30,06,309743864,16,5889617,163,130986,1711,3000,137776720
794,2013-06-09,2013066,01,03,16,17,20,32,07,368087166,8,6025818,96,128227,1512,3000,182192048
795,2013-06-06,2013065,07,18,19,23,29,30,02,334460176,5,9309082,165,195867,1054,3000,201675690
796,2013-06-04,2013064,01,09,13,22,25,32,12,328102052,5,9400977,72,458435,964,3000,172812165
797,2013-06-02,2013063,10,15,18,20,23,31,12,354390256,3,5000000,84,380751,872,3000,142799949
798,2013-05-30,2013062,01,06,07,19,22,27,02,313979568,2,5000000,102,265431,1134,3000,83172610
799,2013-05-28,2013061,05,06,07,12,13,18,12,335064726,43,3509802,830,20959,3297,3000,30000000
800,2013-05-26,2013060,05,07,10,13,19,20,15,368726696,8,5000000,206,106307,2025,3000,110329152
801,2013-05-23,2013059,03,10,18,24,27,29,09,339381758,11,5562668,134,69283,2713,3000,99230450
802,2013-05-21,2013058,08,11,17,21,23,24,05,338075776,13,6573318,243,126253,1130,3000,138757060
803,2013-05-19,2013057,13,16,19,23,26,28,05,367207180,6,7927462,146,180460,1613,3000,152624208
804,2013-05-16,2013056,03,12,25,26,28,29,16,330573576,5,8816637,88,325281,1125,3000,138712270
805,2013-05-14,2013055,08,18,19,22,27,32,06,328924474,6,7991149,97,277529,1191,3000,116004306
806,2013-05-12,2013054,03,04,08,14,21,28,14,367209526,14,5000000,202,172767,1400,3000,101137064
807,2013-05-09,2013053,03,12,13,22,30,33,14,327360018,5,5000000,132,215385,1324,3000,89705790
808,2013-05-07,2013052,06,07,14,21,22,24,13,320719928,8,5000000,104,240523,1164,3000,48367032
809,2013-05-05,2013051,08,12,15,19,28,29,02,377856082,33,5479124,450,61706,2151,3000,30000000
810,2013-05-02,2013050,03,07,13,18,22,25,03,331969178,9,7054027,228,121620,1244,3000,116018802
811,2013-04-30,2013049,10,13,14,16,21,32,14,295889902,2,5000000,41,727853,548,3000,114803190
812,2013-04-28,2013048,10,13,17,28,30,32,04,379712106,37,5456927,119,213104,1411,3000,55171877
813,2013-04-25,2013047,01,08,11,17,27,30,12,347274348,6,8654750,116,283558,1074,3000,167906106
814,2013-04-23,2013046,03,16,19,20,24,26,06,352094234,7,8147262,95,347855,1026,3000,143084851
815,2013-04-21,2013045,06,07,08,14,23,31,12,389847482,7,7557675,138,194605,1692,3000,123007759
816,2013-04-18,2013044,03,05,11,18,26,28,06,355471956,12,6411138,337,75372,2143,3000,113248452
817,2013-04-16,2013043,03,06,14,15,17,25,16,358568922,16,5481602,247,46795,3092,3000,130914304
818,2013-04-14,2013042,01,08,12,13,15,33,03,396763590,7,8484594,131,279299,973,3000,191650228
819,2013-04-11,2013041,02,10,12,17,23,24,05,358260706,3,10000000,295,88126,1112,3000,165669831
820,2013-04-09,2013040,02,04,10,12,17,30,10,352650578,11,6144278,125,151044,1878,3000,135009567
821,2013-04-07,2013039,01,02,14,15,24,29,06,390740078,7,8030721,94,338538,1117,3000,158541908
822,2013-04-04,2013038,09,10,12,14,15,19,11,328400842,5,8453347,95,272632,1118,3000,140504290
823,2013-04-02,2013037,02,15,18,27,28,32,14,350336028,6,7287992,157,131158,2363,3000,122337450
824,2013-03-31,2013036,04,05,09,27,29,31,13,393497514,9,7536121,182,188118,1506,3000,118017567
825,2013-03-28,2013035,01,14,15,17,26,30,02,351498872,3,5000000,78,405085,911,3000,105954843
826,2013-03-26,2013034,06,15,20,22,26,33,09,339315898,8,5000000,83,273693,1218,3000,47229360
827,2013-03-24,2013033,05,06,13,17,19,28,01,397248028,44,5355031,567,41326,3539,3000,34224132
828,2013-03-21,2013032,04,21,25,29,30,33,03,365616360,2,10000000,68,438576,1043,3000,185170708
829,2013-03-19,2013031,03,13,14,15,21,33,03,365951410,10,6553055,125,186366,2364,3000,135583170
830,2013-03-17,2013030,07,14,18,25,26,29,06,405193314,7,7771195,140,207839,1797,3000,146756785
831,2013-03-14,2013029,06,07,10,19,23,29,12,367189222,12,6611365,473,61320,1710,3000,133260864
